PROJECT ID,PROJECT NAME,PROJECT STATUS,PRODUCT LINE,REGION,COUNTRY,LENDING INSTRUMENT,LENDING INSTRUMENT TYPE,ENV. CATEGORY,IMP AGENCY,SECTOR 1,APPROVAL DATE,CLOSING DATE,commitment_total,disbursement_total,d1,pct_dis1,total_pct_dis1,d2,pct_dis2,total_pct_dis2,d3,pct_dis3,total_pct_dis3,d4,pct_dis4,total_pct_dis4,d5,pct_dis5,total_pct_dis5,d6,pct_dis6,total_pct_dis6,d7,pct_dis7,total_pct_dis7,full_duration,ad1,d1_duration,d1_pct_duration,ad2,d2_duration,d2_pct_duration,ad3,d3_duration,d3_pct_duration,ad4,d4_duration,d4_pct_duration,ad5,d5_duration,d5_pct_duration,ad6,d6_duration,d6_pct_duration,ad7,d7_duration,d7_pct_duration
P035160,Haryana Power Sector Restructuring Project,Closed,IBRD/IDA,SOUTH ASIA,India,Adaptable Program Loan,INVESTMENT,B,HSEB,Power,15-Jan-98,31-Dec-00,60000000,52346072.08,52346072.08,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,35,15-Jan-98,0,,,,,,,,,,,,,,,,,,,
P035163,Energy Efficiency/Housing Pilot Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Lithuania,Specific Investment Loan,INVESTMENT,B,MIN. OF FINANCE,Energy efficiency in Heat and Power,11-Jul-96,30-Jun-01,10000000,9987498.88,9987498.88,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,59,11-Jul-96,0,,,,,,,,,,,,,,,,,,,
P035169,UTTAR PRADESH FORESTRY,Closed,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,B,U.P FOREST DEPARTMENT,Forestry,9-Dec-97,31-Jul-03,52940000,43478736.05,43478736.05,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,67,9-Dec-97,0,,,,,,,,,,,,,,,,,,,
P035172,UTTAR PRADESH POWER SECTOR RESTRUCTURING PROJECT,Closed,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,B,UTTAR PRADESH POWER CORPORATION LTD. (UPPCL),Power,25-Apr-00,31-Dec-04,150000000,140303235.8,140303235.8,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,56,25-Apr-00,0,,,,,,,,,,,,,,,,,,,
P035173,Second Powergrid System Development Project,Closed,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,A,POWERGRID,Power,3-May-01,30-Jun-06,450000000,441153749.4,441153749.4,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,61,3-May-01,0,,,,,,,,,,,,,,,,,,,
P035495,Social Protection Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Argentina,Specific Investment Loan,INVESTMENT,C,MIN. OF ECO & SEC OF SOC DEV,Other social services,21-Nov-95,31-Dec-98,152000000,151972751.1,151972751.1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,37,21-Nov-95,0,,,,,,,,,,,,,,,,,,,
P035544,Solar Home Systems Project,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Indonesia,Specific Investment Loan,INVESTMENT,B,TBD,Renewable energy,28-Jan-97,31-Jan-01,20000000,80986.14,80986.14,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,48,28-Jan-97,0,,,,,,,,,,,,,,,,,,,
P035599,Transport Sector Technical Assistance Project (TSTA),Closed,IBRD/IDA,AFRICA,Cameroon,Technical Assistance Loan,INVESTMENT,C,"MINS. TR,STAB & PW",Central government administration,11-Apr-95,30-Jun-99,10200000,8843810,8843810,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,50,11-Apr-95,0,,,,,,,,,,,,,,,,,,,
P035601,POPULATION & AIDS CONTROL,Closed,IBRD/IDA,AFRICA,Chad,Specific Investment Loan,INVESTMENT,C,MIN PLAN & COORDINATION,Health,23-Mar-95,31-Dec-01,20400000,18680477.41,18680477.41,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,81,23-Mar-95,0,,,,,,,,,,,,,,,,,,,
P035605,Structural Adjustment Credit Project (01),Closed,IBRD/IDA,AFRICA,Chad,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MIN OF PLAN & COOPERATION,Central government administration,15-Feb-96,30-Jun-97,30000000,29657590.8,29657590.8,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,16,15-Feb-96,0,,,,,,,,,,,,,,,,,,,
P035608,Transport Infrastructure Rehabilitation Project,Closed,IBRD/IDA,AFRICA,Niger,Specific Investment Loan,INVESTMENT,A,MIN. OF EQUIPMENT & INFRASTRUCTURE,Roads and highways,18-Dec-97,30-May-03,28000000,26993343.5,26993343.5,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,18-Dec-97,0,,,,,,,,,,,,,,,,,,,
P035615,COMMUNITY NUTRITION I,Closed,IBRD/IDA,AFRICA,Senegal,Specific Investment Loan,INVESTMENT,C,AGETIP,Other social services,16-May-95,30-Jun-01,18200000,15982221.58,15982221.58,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,73,16-May-95,0,,,,,,,,,,,,,,,,,,,
P035617,Grassroots Initiative to Fight Hunger and Poverty Project,Closed,IBRD/IDA,AFRICA,Mali,Specific Investment Loan,INVESTMENT,C,ASSOCIATION OF GRASSROOTS INITIATIVES,"General water, sanitation and flood protection sector",7-Apr-98,31-Jan-04,21500000,21010381.74,21010381.74,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,69,7-Apr-98,0,,,,,,,,,,,,,,,,,,,
P035620,Financial Institutions Development Project,Closed,IBRD/IDA,AFRICA,Tanzania,Specific Investment Loan,INVESTMENT,C,BANK OF TANZANIA,Banking,3-Aug-95,30-Jun-99,10900000,10333252.13,10333252.13,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,46,3-Aug-95,0,,,,,,,,,,,,,,,,,,,
P035621,Pilot Female Literacy Project,Closed,IBRD/IDA,AFRICA,Senegal,Specific Investment Loan,INVESTMENT,C,MINISTRY OF BASIC EDUCATION & NATIONAL LANGUAGE,Adult literacy/non-formal education,4-Jun-96,28-Feb-03,12600000,11599251.74,11599251.74,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,4-Jun-96,0,,,,,,,,,,,,,,,,,,,
P035623,Capacity Building for Economic Management Project,Closed,IBRD/IDA,AFRICA,Chad,Specific Investment Loan,INVESTMENT,C,MIN OF PLAN & COOP.,Central government administration,15-Feb-96,30-Jun-00,9500000,8807714.9,8807714.9,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,52,15-Feb-96,0,,,,,,,,,,,,,,,,,,,
P035626,Pilot Community Infrastructure Works and Capacity Building Project,Closed,IBRD/IDA,AFRICA,Gabon,Learning and Innovation Loan,INVESTMENT,B,PAPSUT,Roads and highways,24-Aug-98,30-Jun-04,5000000,5275007.25,5275007.25,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,70,24-Aug-98,0,,,,,,,,,,,,,,,,,,,
P035628,ENTERPRISE DEVELOPMENT,Closed,IBRD/IDA,AFRICA,Zimbabwe,Financial Intermediary Loan,INVESTMENT,B,GOV,General industry and trade sector,25-Apr-96,31-Dec-02,70000000,30576979.75,30576979.75,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,25-Apr-96,0,,,,,,,,,,,,,,,,,,,
P035634,Private Sector Competitiveness Project,Closed,IBRD/IDA,AFRICA,Uganda,Specific Investment Loan,INVESTMENT,C,PRIVATE SECTOR FOUNDATION,General industry and trade sector,14-Dec-95,31-Dec-02,12300000,8058302,8058302,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,84,14-Dec-95,0,,,,,,,,,,,,,,,,,,,
P035645,Social Fund,Closed,IBRD/IDA,AFRICA,Benin,Specific Investment Loan,INVESTMENT,B,MIN. OF PLANNING AND EMPLOYMENT,Primary education,19-May-98,31-Dec-03,16700000,16230975.22,16230975.22,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,67,19-May-98,0,,,,,,,,,,,,,,,,,,,
P035655,Education & Training Support,Closed,IBRD/IDA,AFRICA,Cote d'Ivoire,Specific Investment Loan,INVESTMENT,B,"MENFB, MESRIT, METFP",Primary education,29-May-98,31-Aug-12,53300000,59829668.97,59829668.97,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,171,29-May-98,0,,,,,,,,,,,,,,,,,,,
P035662,Education Sector Adjustment Credit,Closed,IBRD/IDA,AFRICA,Mali,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,C,TBD,Primary education,5-Jan-95,31-Dec-96,50000000,51503559.6,51503559.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,23,5-Jan-95,0,,,,,,,,,,,,,,,,,,,
P035669,Social Fund Project (02),Closed,IBRD/IDA,AFRICA,Madagascar,Specific Investment Loan,INVESTMENT,C,OFFICE OF PRIME MINISTER,Micro- and SME finance,14-Sep-95,31-Dec-00,40000000,34958026.76,34958026.76,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,63,14-Sep-95,0,,,,,,,,,,,,,,,,,,,
P035672,National Transport Program Support Project,Closed,IBRD/IDA,AFRICA,Chad,Specific Investment Loan,INVESTMENT,B,"MINISTRY OF PUBLIC WORKS, TRANSPORT, HABITAT AND URBAN DEV.",Roads and highways,26-Oct-00,31-Jan-08,67000000,69673140.03,69673140.03,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,87,26-Oct-00,0,,,,,,,,,,,,,,,,,,,
P035691,Nairobi - Mombassa Road Rehabilitation Project,Closed,IBRD/IDA,AFRICA,Kenya,Specific Investment Loan,INVESTMENT,B,MIN OF WORKS,Roads and highways,30-Jan-96,31-Oct-05,50000000,42129355.93,42129355.93,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,117,30-Jan-96,0,,,,,,,,,,,,,,,,,,,
P035697,Coal Project,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Mongolia,Specific Investment Loan,INVESTMENT,B,BAGA NUUR MINE,Mining and other extractive,7-May-96,31-Dec-01,35000000,32113223.33,32113223.33,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,67,7-May-96,0,,,,,,,,,,,,,,,,,,,
P035698,Hunan Power Development Project,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,China,Specific Investment Loan,INVESTMENT,A,TBD,Power,18-Jun-98,31-Dec-05,300000000,137323521.5,137323521.5,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,90,18-Jun-98,0,,,,,,,,,,,,,,,,,,,
P035707,Water Sector Investment Loan Project,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Tunisia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE,Irrigation and drainage,22-Jun-00,31-Dec-07,103000000,131983679.8,131983679.8,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,90,22-Jun-00,0,,,,,,,,,,,,,,,,,,,
P035717,Rural Poverty Alleviation - Bahia,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Brazil,Specific Investment Loan,INVESTMENT,B,CAR,Water supply,29-Jun-95,30-Jun-01,105000000,103342666.9,103342666.9,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,72,29-Jun-95,0,,,,,,,,,,,,,,,,,,,
P035722,National Highway Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Dominican Republic,Sector Investment and Maintenance Loan,INVESTMENT,B,SEOPC,Roads and highways,19-Dec-96,31-Oct-03,75000000,75000000,75000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82,19-Dec-96,0,,,,,,,,,,,,,,,,,,,
P035728,Bahia Water Resources Management Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Brazil,Specific Investment Loan,INVESTMENT,A,SRHSH,Water supply,11-Sep-97,30-Sep-05,51000000,51000000,51000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,96,11-Sep-97,0,,,,,,,,,,,,,,,,,,,
P035733,National Environmental Policy Reform Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Dominican Republic,Learning and Innovation Loan,INVESTMENT,C,TBD,Central government administration,6-Mar-98,31-Oct-02,3000000,2757994.18,2757994.18,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,55,6-Mar-98,0,,,,,,,,,,,,,,,,,,,
P035737,Rural & Main Roads Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Guatemala,Specific Investment Loan,INVESTMENT,B,"MINISTRY OF COMMUNICATION, PUBLIC WORKS & TRANSPORT (MCTOP)",Roads and highways,11-Dec-97,30-Jun-07,66700000,64888969.16,64888969.16,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,114,11-Dec-97,0,,,,,,,,,,,,,,,,,,,
P035740,Lima Urban Transport Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Peru,Specific Investment Loan,INVESTMENT,B,PROTRANSPORTE LIMA,General transportation sector,9-Dec-03,30-Apr-11,45000000,44999699.07,44999699.07,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,88,9-Dec-03,0,,,,,,,,,,,,,,,,,,,
P035741,2nd National Environmental Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Brazil,Adaptable Program Loan,INVESTMENT,C,MIN.OF ENVIRON.,Sub-national government administration,9-Dec-99,30-Jun-06,15000000,8078430.45,8078430.45,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,78,9-Dec-99,0,,,,,,,,,,,,,,,,,,,
P035743,Environmental Management and Cartography Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,"Venezuela, Republica Bolivariana de",Specific Investment Loan,INVESTMENT,C,MARNR,Central government administration,20-Nov-97,27-Feb-04,28000000,27990235.76,27990235.76,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,75,20-Nov-97,0,,,,,,,,,,,,,,,,,,,
P035751,Community Forestry II (PROCYMAF II),Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Mexico,Specific Investment Loan,INVESTMENT,B,COMISION NACIONAL FORESTAL (CONAFOR),Forestry,9-Dec-03,31-Dec-08,21300000,21300000,21300000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,9-Dec-03,0,,,,,,,,,,,,,,,,,,,
P035752,Integrated Irrigation Modernization Project,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Mexico,Specific Investment Loan,INVESTMENT,B,COMISION NACIONAL DEL AGUA (CNA),Irrigation and drainage,9-Dec-03,30-Sep-09,303030000,303030303,303030303,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,69,9-Dec-03,0,,,,,,,,,,,,,,,,,,,
P035759,Public Finance Management Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Turkey,Specific Investment Loan,INVESTMENT,C,MOF & UNDERSECRETARIATS OF CUSTOMS AND TREASURY,Central government administration,21-Sep-95,31-Dec-02,62000000,44184870.91,44184870.91,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,87,21-Sep-95,0,,,,,,,,,,,,,,,,,,,
P035761,Community Social Infrastructure Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Russian Federation,Specific Investment Loan,INVESTMENT,B,MIN. OF NATIONALITIES & FEDERAL AFFAIRS,Health,30-Apr-96,30-Sep-03,200000000,140962095.3,140962095.3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,89,30-Apr-96,0,,,,,,,,,,,,,,,,,,,
P035762,Financial Sector Adjustment Loan (FSAL),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Kazakhstan,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,C,MOF,Banking,25-Jun-96,30-Sep-97,180000000,180000000,180000000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,15,25-Jun-96,0,,,,,,,,,,,,,,,,,,,
P035764,Bridge Rehabilitation Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Russian Federation,Specific Investment Loan,INVESTMENT,B,"MOT, FED.HIGHWY.DEPT",Roads and highways,28-Mar-96,31-Aug-03,350000000,153842497.6,153842497.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,89,28-Mar-96,0,,,,,,,,,,,,,,,,,,,
P035768,Social Investment Fund Project (SIF),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,C,ARMENIAN SOCIAL INVESTMENT FUND,Micro- and SME finance,9-Nov-95,31-Dec-00,12000000,11090636.22,11090636.22,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,61,9-Nov-95,0,,,,,,,,,,,,,,,,,,,
P035775,Transport Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Estonia,Specific Investment Loan,INVESTMENT,B,"MINISTRY OF TRANSPORT, ESTONIAN NATIONAL ROAD ADMIN. (ENRA)",Roads and highways,16-Mar-00,31-Dec-05,25000000,15825193.83,15825193.83,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,69,16-Mar-00,0,,,,,,,,,,,,,,,,,,,
P035776,Klaipeda Port Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Lithuania,Specific Investment Loan,INVESTMENT,A,PORT OF KLAIPEDA,"Ports, waterways and shipping",11-May-00,31-Dec-08,35360000,35360000,35360000,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,103,11-May-00,0,,,,,,,,,,,,,,,,,,,
P035777,Rural Land Titling & Cadastre Development Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Ukraine,Specific Investment Loan,INVESTMENT,F,STATE COMM. OF UKRAINE FOR LAND RESOURCES & CADASTRE CENTER,"General agriculture, fishing and forestry sector",24-Jun-03,30-Apr-13,195130000,82047259.99,82047259.99,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,118,24-Jun-03,0,,,,,,,,,,,,,,,,,,,
P035780,Health Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Lithuania,Specific Investment Loan,INVESTMENT,C,MINISTRY OF HEALTH,Health,30-Nov-99,30-Sep-06,21240000,21175798.74,21175798.74,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82,30-Nov-99,0,,,,,,,,,,,,,,,,,,,
P035781,RURAL FINANCE PROJECT,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Moldova,Learning and Innovation Loan,INVESTMENT,C,MINISTRY OF FINANCE,Micro- and SME finance,13-Jan-98,30-Jun-01,5000000,4890868.54,4890868.54,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,41,13-Jan-98,0,,,,,,,,,,,,,,,,,,,
P035783,Siauliai Environmental Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Lithuania,Specific Investment Loan,INVESTMENT,B,MINISTRY OF ENVIRONMENTAL PROTECTION,Water supply,5-Dec-95,30-Jun-01,6200000,6021636.25,6021636.25,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,5-Dec-95,0,,,,,,,,,,,,,,,,,,,
P035784,Power Rehabilitation Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Georgia,Specific Investment Loan,INVESTMENT,B,TBLISRESI,Power,3-Jun-97,30-Nov-00,52300000,49573512.87,49573512.87,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,41,3-Jun-97,0,,,,,,,,,,,,,,,,,,,
P035786,Lviv Water and Wastewater Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Ukraine,Specific Investment Loan,INVESTMENT,B,LVIV VODOKANAL (LVIV WATER AND WASTEWATER COMPANY),Water supply,5-Jun-01,31-Dec-07,24250000,23674084.88,23674084.88,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,78,5-Jun-01,0,,,,,,,,,,,,,,,,,,,
P035787,Agroprocessing Development Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Albania,Specific Investment Loan,INVESTMENT,B,MIN. OF AGRICULTURE,Micro- and SME finance,12-Dec-95,30-Jun-00,6000000,4786333.6,4786333.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,54,12-Dec-95,0,,,,,,,,,,,,,,,,,,,
P035802,Municipal Development Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Lithuania,Specific Investment Loan,INVESTMENT,B,MINISTRY OF FINANCE; HOUSING & URBAN DEVELOPMENT FOUNDATION,"General water, sanitation and flood protection sector",27-May-99,30-Jun-05,20100000,13616551.99,13616551.99,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,73,27-May-99,0,,,,,,,,,,,,,,,,,,,
P035805,Municipal Development Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,B,ARMENIA MUNICIPAL DEVELOPMENT,Water supply,11-Jun-98,31-Jan-06,30000000,30872218.46,30872218.46,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,91,11-Jun-98,0,,,,,,,,,,,,,,,,,,,
P035807,Welfare Reform Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Latvia,Specific Investment Loan,INVESTMENT,C,"MIN. OF WELFARE, MOF, STATE SOC. INSUR. FUND, KANDAVA MUNIC.",Compulsory pension and unemployment insurance,6-May-97,31-Dec-03,18100000,9407666.3,9407666.3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,79,6-May-97,0,,,,,,,,,,,,,,,,,,,
P035810,Consolidation Structural Adjustment Credit (CSAC),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Kyrgyz Republic,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,PRIME MINISTER OFFICE AND MINISTER OF FINANCE,General energy sector,14-Sep-00,31-Dec-04,35000000,17248500,17248500,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,51,14-Sep-00,0,,,,,,,,,,,,,,,,,,,
P035811,Private Sector Development Project (02),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Moldova,Technical Assistance Loan,INVESTMENT,C,COMPETITIVENESS AND PRODUCTIVITY CENTER (CPC),Other industry,10-Jun-97,30-Mar-05,9000000,8550358.68,8550358.68,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,93,10-Jun-97,0,,,,,,,,,,,,,,,,,,,
P035813,Agricultural Development & Credit Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Azerbaijan,Adaptable Program Loan,INVESTMENT,B,AGENCY FOR SUPPORT OF DEVELOPMENT OF PRIVATE SECTOR AGRIC.,Micro- and SME finance,8-Jun-99,30-Jun-06,30000000,31089412.17,31089412.17,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,84,8-Jun-99,0,,,,,,,,,,,,,,,,,,,
P035814,Enterprise Development Adjustment Loan (EDAL),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Ukraine,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,C,STATE PROPERTY FUND OF UKRAINE,General industry and trade sector,27-Jun-96,31-Dec-00,310000000,309817690.2,309817690.2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,54,27-Jun-96,0,,,,,,,,,,,,,,,,,,,
P035821,DISTRICT PRIMARY EDUCATION PROJECT II,Closed,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,C,DOE/GOI,Primary education,6-Jun-96,30-Jun-03,425200000,388717959.6,388717959.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,84,6-Jun-96,0,,,,,,,,,,,,,,,,,,,
P035825,State Health Systems Development Project (02),Closed,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,C,"DEPT OF HEALTH & FW, GOVT OF KARNATAKA, WEST BENGAL, PUNJAB",Health,21-Mar-96,30-Mar-04,350000000,305398163.6,305398163.6,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,96,21-Mar-96,0,,,,,,,,,,,,,,,,,,,
P035827,Woman and Child Development Project,Closed,IBRD/IDA,SOUTH ASIA,India,Specific Investment Loan,INVESTMENT,C,DEPT OF WMN & CHILD DEV.,Health,29-Jun-98,31-Mar-06,300000000,264614246,264614246,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,93,29-Jun-98,0,,,,,,,,,,,,,,,,,,,
P035915,Transport and Urban Infrastructure Project,Closed,IBRD/IDA,AFRICA,Guinea-Bissau,Specific Investment Loan,INVESTMENT,B,MINISTRY OF SOCIAL EQUIPMENT,Roads and highways,22-Jun-95,31-Dec-00,22000000,19442673.68,19442673.68,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66,22-Jun-95,0,,,,,,,,,,,,,,,,,,,
P035922,Economic Recovery Credit (03) Project,Closed,IBRD/IDA,AFRICA,Mozambique,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MOF,Central government administration,4-Feb-97,31-Dec-98,100000000,94340157,94340157,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,22,4-Feb-97,0,,,,,,,,,,,,,,,,,,,
P035991,Economic Recovery and Adjustment Credit (ERAC) Project,Closed,IBRD/IDA,AFRICA,Togo,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,GOV'T OF TOGO,General industry and trade sector,25-Apr-96,31-Dec-98,50000000,45152322,45152322,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,32,25-Apr-96,0,,,,,,,,,,,,,,,,,,,
P035995,Export Development Project,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Jordan,Financial Intermediary Loan,INVESTMENT,B,"PCU, MINISTRY OF PLANNING",General industry and trade sector,28-Mar-96,30-Jun-00,40000000,33675282.48,33675282.48,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,51,28-Mar-96,0,,,,,,,,,,,,,,,,,,,
P035997,Tourism Development Project (02),Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Jordan,Specific Investment Loan,INVESTMENT,B,MIN. OF TOURISM,"General water, sanitation and flood protection sector",31-Jul-97,30-Jun-05,32000000,29218518.9,29218518.9,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,95,31-Jul-97,0,,,,,,,,,,,,,,,,,,,
